datetime,Open,High,Low,Close
29/07/24,68108,68151,68108,68151
30/07/24,67286,67293,67255,67270
31/07/24,65887,65941,65887,65941
01/08/24,65228,65234,65153,65184
02/08/24,63340,63382,63326,63366
03/08/24,62560,62636,62559,62636
04/08/24,60206,60265,60199,60265
05/08/24,59240,59276,59198,59248
06/08/24,53483,53691,53483,53614
07/08/24,56761,56794,56729,56765
08/08/24,54726,54844,54719,54844
09/08/24,59472,59490,59432,59490
10/08/24,60706,60738,60662,60734
11/08/24,61026,61047,61026,61047
12/08/24,59634,59636,59624,59627
13/08/24,59059,59088,58994,59069
14/08/24,60844,60883,60794,60867
15/08/24,58895,58956,58895,58950
16/08/24,57062,57100,57043,57099
17/08/24,59696,59738,59687,59693
18/08/24,59473,59494,59473,59476
19/08/24,59717,59718,59714,59717
20/08/24,58982,59007,58949,58981
21/08/24,59473,59473,59473,59473
22/08/24,61622,61695,61622,61683
23/08/24,60303,60310,60303,60310
24/08/24,63656,63672,63632,63642
25/08/24,64230,64230,64217,64217
26/08/24,64213,64222,64213,64222
27/08/24,63340,63356,63313,63313
28/08/24,62097,62099,62059,62059
29/08/24,58905,58972,58905,58940
30/08/24,59265,59286,59240,59285
31/08/24,58693,58789,58693,58789
01/09/24,58857,58862,58857,58860
02/09/24,58498,58506,58498,58504
03/09/24,58460,58462,58460,58462
04/09/24,58024,58067,58024,58067
05/09/24,58060,58061,58060,58061
06/09/24,56039,56047,55975,56022
07/09/24,53478,53517,53460,53509
08/09/24,54410,54416,54396,54416
09/09/24,54340,54359,54340,54348
10/09/24,57102,57145,57022,57022
11/09/24,57960,57974,57904,57940
12/09/24,57611,57639,57562,57578
13/09/24,58394,58394,58309,58329
14/09/24,60551,60613,60551,60573
15/09/24,60012,60019,60012,60013
16/09/24,59121,59142,59087,59106
17/09/24,58208,58208,58183,58185
18/09/24,60318,60342,60318,60342
19/09/24,61765,61840,61749,61750
20/09/24,62950,62976,62950,62976
21/09/24,63211,63211,63211,63211
22/09/24,63364,63364,63364,63364
23/09/24,63577,63608,63577,63608
24/09/24,63325,63325,63325,63325
25/09/24,64291,64291,64291,64291
26/09/24,63121,63121,63104,63104
27/09/24,65175,65175,65175,65175
28/09/24,65781,65781,65781,65781
29/09/24,65875,65875,65872,65872
30/09/24,65605,65619,65602,65602
01/10/24,63331,63400,63321,63400
02/10/24,60760,60805,60746,60796
03/10/24,60627,60635,60624,60633
04/10/24,60747,60747,60746,60746
05/10/24,62080,62081,62080,62081
06/10/24,62057,62069,62057,62069
07/10/24,62831,62831,62804,62813
08/10/24,62211,62244,62211,62244
09/10/24,62114,62123,62112,62119
10/10/24,60589,60613,60571,60613
11/10/24,60278,60278,60263,60263
12/10/24,62511,62528,62511,62526
13/10/24,63193,63203,63179,63203
14/10/24,62850,62864,62833,62844
15/10/24,66070,66118,66070,66098
16/10/24,67061,67130,67061,67096
17/10/24,67608,67636,67608,67635
18/10/24,67392,67392,67365,67365
19/10/24,68420,68434,68420,68420
20/10/24,68367,68371,68367,68371
21/10/24,69011,69015,69011,69015
22/10/24,67345,67346,67345,67345
23/10/24,67382,67409,67373,67373
24/10/24,66602,66629,66598,66622
25/10/24,68155,68209,68155,68208
26/10/24,66576,66652,66561,66636
27/10/24,67009,67014,67009,67013
28/10/24,67937,67975,67937,67975
29/10/24,69918,69957,69918,69956
30/10/24,72727,72742,72722,72722
31/10/24,72330,72346,72320,72346
01/11/24,70202,70202,70175,70202
02/11/24,69468,69474,69468,69474
03/11/24,69339,69339,69338,69338
04/11/24,68738,68738,68709,68709
05/11/24,67817,67817,67785,67785
06/11/24,69396,69417,69362,69417
07/11/24,75638,75706,75638,75666
08/11/24,75918,75980,75918,75962
09/11/24,76560,76560,76542,76542
10/11/24,76707,76752,76707,76749
11/11/24,80426,80436,80366,80381
12/11/24,88771,88935,88726,88908
13/11/24,88038,88087,87990,88029
14/11/24,90498,90626,90498,90566
15/11/24,87298,87370,87252,87370
16/11/24,91069,91135,91046,91135
17/11/24,90643,90676,90627,90675
18/11/24,89865,89871,89824,89824
19/11/24,90514,90536,90441,90518
20/11/24,92434,92479,92395,92461
21/11/24,94374,94385,94374,94381
22/11/24,98451,98547,98442,98525
23/11/24,99010,99010,99009,99009
24/11/24,97765,97765,97759,97759
25/11/24,98021,98069,98021,98061
26/11/24,93006,93142,92942,92942
27/11/24,91929,91981,91929,91981
28/11/24,95945,95987,95935,95935
29/11/24,95670,95679,95658,95679
30/11/24,97510,97510,97482,97482
01/12/24,96471,96471,96442,96442
02/12/24,97260,97304,97254,97295
03/12/24,95858,95858,95848,95857
04/12/24,95926,96053,95926,96051
05/12/24,98751,98817,98746,98800
06/12/24,96968,97092,96968,97086
07/12/24,99898,99970,99898,99955
08/12/24,99969,99969,99967,99967
09/12/24,101188,101248,101188,101248
10/12/24,97318,97340,97277,97340
11/12/24,96658,96714,96655,96694
12/12/24,101238,101265,101238,101265
13/12/24,99998,99998,99998,99998
14/12/24,101433,101433,101413,101433
15/12/24,101408,101408,101380,101380
16/12/24,104476,104664,104476,104536
17/12/24,106109,106162,106094,106146
18/12/24,106187,106187,106187,106187
19/12/24,100133,100282,100133,100282
20/12/24,97416,97497,97416,97497
21/12/24,97745,97745,97721,97734
22/12/24,97245,97248,97229,97248
23/12/24,95098,95098,95098,95098
24/12/24,94750,94750,94691,94691
25/12/24,98637,98637,98636,98636
26/12/24,99357,99439,99357,99439
27/12/24,95666,95682,95620,95682
28/12/24,94159,94159,94118,94148
29/12/24,95139,95139,95139,95139
30/12/24,93564,93564,93505,93505
31/12/24,92637,92637,92637,92637
01/01/25,93347,93395,93347,93395
02/01/25,94380,94408,94380,94408
03/01/25,96895,96895,96895,96895
04/01/25,98133,98240,98133,98223
05/01/25,98218,98251,98218,98251
06/01/25,98389,98476,98377,98476
07/01/25,102278,102291,102263,102263
08/01/25,96922,96922,96819,96899
09/01/25,95034,95034,94961,94999
10/01/25,92545,92582,92545,92582
11/01/25,94702,94702,94678,94685
12/01/25,94573,94602,94573,94591
13/01/25,94498,94510,94484,94510
14/01/25,94537,94543,94487,94487
15/01/25,96560,96576,96560,96576
16/01/25,100512,100578,100506,100563
17/01/25,99975,99984,99968,99984
18/01/25,104119,104204,104119,104204
19/01/25,104432,104432,104369,104381
20/01/25,101191,101191,100917,100930
21/01/25,102155,102253,102013,102174
22/01/25,106149,106234,106149,106150
23/01/25,103659,103659,103613,103613
24/01/25,103922,103922,103883,103883
25/01/25,104855,104855,104711,104711
26/01/25,104741,104822,104741,104813
27/01/25,102573,102604,102507,102514
28/01/25,102065,102084,102061,102083
29/01/25,101291,101378,101291,101371
30/01/25,103768,103810,103746,103795
31/01/25,104737,104767,104737,104764
01/02/25,102408,102408,102331,102336
02/02/25,100638,100638,100493,100582
03/02/25,97670,97678,97559,97678
04/02/25,101456,101609,101456,101555
05/02/25,97809,97884,97770,97884
06/02/25,96614,96641,96471,96640
07/02/25,96566,96663,96522,96541
08/02/25,96534,96534,96418,96418
09/02/25,96472,96496,96472,96495
10/02/25,96533,96545,96533,96545
11/02/25,97465,97465,97465,97465
12/02/25,95756,95756,95684,95691
13/02/25,97882,97882,97785,97789
14/02/25,96631,96707,96631,96702
15/02/25,97515,97515,97498,97498
16/02/25,97591,97611,97591,97605
17/02/25,96066,96080,96060,96060
18/02/25,95779,95836,95769,95826
19/02/25,95612,95615,95564,95564
20/02/25,96639,96639,96618,96618
21/02/25,98335,98427,98335,98426
22/02/25,96137,96137,96116,96125
23/02/25,96571,96571,96532,96533
24/02/25,96264,96309,96264,96276
25/02/25,91516,91712,91481,91712
26/02/25,88573,88573,88478,88511
27/02/25,84150,84223,84150,84223
28/02/25,84621,84651,84621,84651
01/03/25,84316,84325,84288,84288
02/03/25,86031,86031,85978,85978
03/03/25,94272,94422,94272,94422
04/03/25,86161,86161,86049,86098
05/03/25,87262,87262,87172,87172
06/03/25,90590,90677,90581,90677
07/03/25,89922,90008,89872,89873
08/03/25,86754,86754,86629,86701
09/03/25,86204,86204,86175,86182
10/03/25,80728,80794,80708,80794
11/03/25,78599,78818,78576,78763
12/03/25,82941,82969,82915,82966
13/03/25,83677,83677,83677,83677
14/03/25,81084,81084,81062,81062
15/03/25,83984,84059,83984,84042
16/03/25,82921,83021,82921,82969
17/03/25,84354,84412,84354,84412
18/03/25,81984,82042,81983,82042
19/03/25,85604,85604,85399,85399
20/03/25,84127,84147,84126,84126
21/03/25,84083,84083,84069,84069
22/03/25,84221,84221,84217,84220
23/03/25,85037,85040,85019,85020
24/03/25,88446,88463,88444,88463
25/03/25,88059,88071,88011,88011
26/03/25,86164,86164,86087,86149
27/03/25,87309,87350,87309,87350
28/03/25,83667,83667,83583,83583
29/03/25,82350,82350,82306,82306
30/03/25,82564,82585,82564,82585
31/03/25,83219,83258,83219,83233
01/04/25,85030,85030,84978,84978
02/04/25,86239,86262,86219,86248
03/04/25,81931,82013,81931,81954
04/04/25,84088,84252,84088,84251
05/04/25,83010,83011,83010,83010
06/04/25,79700,79700,79499,79508
07/04/25,78549,78672,78508,78509
08/04/25,76636,76817,76625,76817
09/04/25,82332,82428,82332,82393
10/04/25,79582,79625,79557,79625
11/04/25,83867,83870,83832,83853
12/04/25,85186,85194,85149,85149
13/04/25,84464,84464,84351,84351
14/04/25,85026,85026,84971,85025
15/04/25,84201,84213,84152,84200
16/04/25,83920,83957,83920,83957
17/04/25,84851,84860,84732,84742
18/04/25,84621,84622,84621,84621
19/04/25,85100,85116,85100,85116
20/04/25,84583,84583,84583,84583
21/04/25,87213,87213,87188,87188
22/04/25,91651,91651,91645,91645
23/04/25,93283,93297,93245,93267
24/04/25,93338,93411,93337,93361
25/04/25,95096,95115,95062,95062
26/04/25,94240,94240,94229,94240
27/04/25,94290,94290,94239,94260
28/04/25,94691,94737,94691,94737
29/04/25,95419,95439,95418,95439
30/04/25,93962,93983,93962,93977
